IS-641;66.0415;-17.3383
IS-220;64.0669;-21.9529
IS-630;65.9784;-18.3778
IS-415;66.1592;-23.2494
IS-127;64.1504;-21.9851
IS-371;65.1094;-21.7639
IS-755;64.833;-13.8749
IS-645;65.6859;-17.5386
IS-810;64.0004;-21.186
IS-621;65.9702;-18.5286
IS-107;64.1472;-21.9748
IS-860;63.7507;-20.2245
IS-410;66.1113;-23.1204
IS-715;65.1885;-14.0326
IS-210;64.0891;-21.9163
IS-710;65.2601;-14.0058
IS-105;64.1383;-21.8959
IS-310;64.5383;-21.9206
IS-671;66.2984;-16.4304
IS-735;65.0731;-14.0152
IS-356;64.8943;-23.7092
IS-125;64.1366;-21.8807
IS-565;65.899;-19.413
IS-380;65.4461;-22.1899
IS-400;66.0747;-23.135
IS-580;66.152;-18.9081
IS-780;64.2539;-15.2121
IS-129;64.1095;-21.8428
IS-620;65.9702;-18.5286
IS-851;63.8348;-20.4008
IS-530;65.3971;-20.9435
IS-260;63.9739;-22.5208
IS-670;66.3018;-16.4445
IS-311;64.5383;-21.9206
IS-271;64.1667;-21.6977
IS-190;63.9816;-22.3847
IS-202;64.1057;-21.8702
IS-233;63.9796;-22.5438
IS-640;66.0415;-17.3383
IS-123;64.1366;-21.8807
IS-245;64.0381;-22.7031
IS-155;64.1256;-21.8061
IS-541;65.6593;-20.2808
IS-111;64.1054;-21.8166
IS-545;65.8232;-20.3025
IS-675;66.4543;-15.9511
IS-124;64.1366;-21.8807
IS-203;64.0885;-21.8312
IS-101;64.1432;-21.9466
IS-601;65.6835;-18.0878
IS-225;64.1;-22.0167
IS-170;64.1531;-21.995
IS-212;64.091;-21.9255
IS-200;64.1114;-21.8973
IS-600;65.6835;-18.0878
IS-815;63.8559;-21.3834
IS-850;63.8348;-20.4008
IS-902;63.4406;-20.267
IS-690;65.7566;-14.8278
IS-520;65.6892;-21.4435
IS-350;64.9243;-23.2631
IS-345;65.3759;-22.9179
IS-603;65.6929;-18.1186
IS-540;65.6593;-20.2808
IS-420;66.0383;-22.9859
IS-240;63.8394;-22.4383
IS-230;64.0026;-22.5632
IS-825;63.8379;-21.0587
IS-121;64.1476;-21.9383
IS-750;64.9313;-14.0189
IS-130;64.1182;-21.7967
IS-900;63.4427;-20.2734
IS-465;65.6853;-23.5999
IS-730;65.0316;-14.2183
IS-116;64.2406;-21.8367
IS-360;64.9176;-23.8856
IS-625;66.0672;-18.644
IS-460;65.6265;-23.8246
IS-450;65.5978;-23.996
IS-128;64.1366;-21.8807
IS-840;64.2176;-20.7339
IS-512;65.7077;-21.6706
IS-222;64.068;-21.9566
IS-430;66.1304;-23.528
IS-172;64.1504;-21.985
IS-470;65.879;-23.4929
IS-108;64.1225;-21.8711
IS-700;65.2669;-14.3948
IS-820;63.8632;-21.1491
IS-681;66.1981;-15.3368
IS-760;64.7921;-14.0065
IS-451;65.5978;-23.996
IS-103;64.1303;-21.8961
IS-685;66.0377;-14.7931
IS-800;63.9331;-20.9971
IS-300;64.3218;-22.075
IS-340;65.0754;-22.7298
IS-566;65.899;-19.413
IS-602;65.683;-18.0908
IS-570;66.0514;-19.0166
IS-500;65.7681;-21.864
IS-110;64.1251;-21.8197
IS-720;65.5255;-13.8038
IS-785;63.8873;-16.6965
IS-765;64.6571;-14.2852
IS-560;65.5526;-19.4465
IS-355;64.8943;-23.7092
IS-740;65.1482;-13.6837
IS-870;63.4194;-19.0097
IS-232;63.9961;-22.548
IS-611;66.5394;-18.0135
IS-845;64.1343;-20.3226
IS-871;63.4194;-19.0097
IS-320;64.6644;-21.2915
IS-201;64.099;-21.8749
IS-701;65.2669;-14.3948
IS-221;64.0573;-21.9474
IS-301;64.3218;-22.075
IS-401;66.0747;-23.135
IS-104;64.1421;-21.8528
IS-471;65.879;-23.4929
IS-150;64.1256;-21.8061
IS-235;63.9742;-22.577
IS-370;65.1094;-21.7639
IS-112;64.1445;-21.7964
IS-861;63.7507;-20.2245
IS-302;64.3263;-22.0563
IS-550;65.7461;-19.6394
IS-270;64.1667;-21.6977
IS-425;66.0512;-23.5155
IS-802;63.9369;-20.9949
IS-113;64.1286;-21.7572
IS-801;63.9331;-20.9971
IS-551;65.7461;-19.6394
IS-610;65.951;-18.1749
IS-109;64.1098;-21.8358
IS-781;64.2539;-15.2121
IS-650;65.7215;-17.3606
IS-880;63.7893;-18.0527
IS-250;64.0699;-22.6511
IS-524;66.0079;-21.5346
IS-680;66.1981;-15.3368
IS-531;65.3971;-20.9435
IS-276;64.3015;-21.7845
IS-660;65.6207;-16.9823
IS-132;64.1345;-21.7986
IS-510;65.7077;-21.6706
