LT-05119;54.7039;25.2264
LT-08209;54.7069;25.2829
LT-08116;54.691;25.249
LT-11010;54.68920000000002;25.27980000000001
LT-08230;54.7058;25.2918
LT-64017;54.4;24.00670000000001
LT-11117;54.6907;25.4339
LT-70037;54.4544;22.71109999999999
LT-02215;54.616;25.2622
LT-86011;55.56670000000002;22.950000000000006
LT-30045;55.53330000000003;26.433299999999985
LT-11101;54.6947;25.3918
LT-07124;54.7229;25.2521
LT-60043;55.47080000000001;22.929199999999998
LT-08228;54.7055;25.2906
LT-59058;54.599999999999945;24.166699999999995
LT-01131;54.681;25.2858
LT-07130;54.7208;25.2527
LT-02120;54.6558;25.2995
LT-09106;54.7141;25.3073
LT-07162;54.7173;25.2442
LT-07187;54.719;25.2395
LT-03132;54.6732;25.2419
LT-02111;54.6681;25.2855
LT-07171;54.7078;25.2426
LT-33049;55.1839;25.378900000000016
LT-06229;54.7057;25.181
LT-83037;56.2717;24.0
LT-02241;54.6322;25.1327
LT-02210;54.6081;25.2679
LT-02109;54.6673;25.2894
LT-86043;55.81109999999996;22.88310000000001
LT-06208;54.7065;25.1806
LT-04207;54.682;25.2128
LT-27102;54.6486;25.1354
LT-04228;54.6807;25.1898
LT-04131;54.6701;25.218
LT-02219;54.6008;25.25
LT-55025;55.04999999999999;24.4
LT-81030;56.0827;23.1326
LT-58057;55.35000000000001;23.900000000000002
LT-11001;54.68920000000002;25.2798
LT-05127;54.7047;25.2223
LT-01304;54.6751;25.2883
LT-05118;54.7052;25.2271
LT-60001;55.373599999999925;23.121699999999976
LT-09213;54.6963;25.2965
LT-04123;54.6662;25.2197
LT-32022;55.75;25.85
LT-81018;56.1794;23.1244
LT-08454;54.7573;25.2645
LT-04120;54.6748;25.2164
LT-17001;54.29999999999997;25.383299999999995
LT-73001;55.24360000000001;22.4658
LT-08301;54.7324;25.2614
LT-12138;54.737;25.2167
LT-05110;54.7093;25.2236
LT-06144;54.722;25.2392
LT-03100;54.6819;25.2535
LT-08232;54.7065;25.2947
LT-06220;54.7061;25.1825
LT-14193;54.752;25.1904
LT-70021;55.116700000000016;23.11669999999999
LT-10223;54.7259;25.3317
LT-67014;54.23329999999999;23.8167
LT-41012;56.11670000000002;25.0
LT-29039;55.700000000000024;24.98329999999999
LT-04300;54.6835;25.2007
LT-04342;54.6976;25.218
LT-84001;56.24029999999997;23.615300000000005
LT-07122;54.7223;25.2474
LT-60040;55.42889999999992;22.777499999999986
LT-70057;54.78390000000001;23.065400000000007
LT-01103;54.687;25.2807
LT-98050;56.283300000000025;21.85000000000001
LT-65051;54.254199999999976;24.495799999999996
LT-56001;54.88330156249997;24.174999999999976
LT-11106;54.6951;25.403
LT-01143;54.6875;25.2891
LT-04119;54.6769;25.2174
LT-06121;54.7236;25.2379
LT-83022;56.004200000000004;23.6558
LT-04313;54.6916;25.2116
LT-70085;54.716699999999975;23.2167
LT-44037;54.9;23.9
LT-07134;54.7225;25.2591
LT-58038;55.51670000000001;23.800000000000008
LT-06329;54.7312;25.2521
LT-08128;54.6958;25.2598
LT-12186;54.7658;25.2494
LT-07179;54.7167;25.2386
LT-06231;54.7235;25.1733
LT-74024;55.2631;22.721100000000003
LT-26001;54.78539999999999;24.663000000000007
LT-58063;55.433300000000024;24.233299999999993
LT-03107;54.6823;25.2732
LT-06218;54.7027;25.1822
LT-01208;54.6849;25.3057
LT-07188;54.719;25.2408
LT-05113;54.7061;25.2288
LT-06110;54.7337;25.2229
LT-11213;54.6874;25.4208
LT-06213;54.704;25.1834
LT-09122;54.7273;25.3011
LT-58014;55.25;23.833300000000005
LT-14152;54.6;25.1589
LT-10231;54.7245;25.3686
LT-02217;54.6021;25.2698
LT-54093;55.0725;23.8005
LT-09303;54.7027;25.2819
LT-06312;54.7351;25.2374
LT-02201;54.6104;25.2517
LT-88028;55.945600000000006;22.398599999999995
LT-11115;54.6933;25.4491
LT-65067;54.35;24.7167
LT-03158;54.6849;25.2667
LT-01119;54.6817;25.2806
LT-08314;54.7237;25.2767
LT-04124;54.6585;25.2124
LT-11343;54.6752;25.3172
LT-14019;54.68919999999995;25.279800000000016
LT-08411;54.7562;25.2678
LT-14187;54.7495;25.1861
LT-07176;54.7137;25.2411
LT-04223;54.6777;25.1998
LT-08344;54.7294;25.2916
LT-07141;54.7185;25.2563
LT-64001;54.36670000000001;24.333300000000005
LT-63001;54.4;24.05
LT-09205;54.6993;25.2877
LT-03136;54.6725;25.2479
LT-21049;54.6667;24.666699999999995
LT-11344;54.6741;25.3194
LT-71001;54.94999999999995;23.049999999999976
LT-30042;55.53330000000004;26.333300000000005
LT-14258;54.7988;25.3441
LT-71013;55.066700000000026;23.441699999999994
LT-74030;55.25530000000001;22.918900000000004
LT-11200;54.6892;25.4077
LT-04305;54.6852;25.2026
LT-04339;54.6962;25.221
LT-67039;54.0;23.64999999999999
LT-67067;54.366699999999994;23.4333
LT-14285;54.8069;25.3147
LT-09211;54.6978;25.2945
LT-11220;54.6899;25.4246
LT-03011;54.6892;25.2798
LT-83025;56.081800000000015;23.735999999999994
LT-12126;54.7418;25.2229
LT-15004;54.824999999999996;25.50829999999998
LT-56028;54.844500000000004;24.30880000000001
LT-08214;54.7097;25.2812
LT-82010;55.691675;23.9333
LT-33007;55.166700000000084;25.549999999999972
LT-08222;54.7118;25.2939
LT-19026;55.08329999999996;24.766699999999997
LT-04121;54.6734;25.216
LT-04202;54.6841;25.2133
LT-06303;54.739;25.2354
LT-02172;54.6614;25.2687
LT-39052;56.08310000000002;24.5256
LT-69026;54.48329999999999;23.35000000000001
LT-05107;54.7127;25.2245
LT-11315;54.6572;25.3524
LT-03146;54.6706;25.2455
