RO-031257;44.418;26.1691
RO-450038;47.2;23.05
RO-700106;47.1667;27.6
RO-052518;44.4022;26.0624
RO-450068;47.2;23.05
RO-107302;45.0638;26.4379
RO-515701;46.3775;23.8131
RO-737575;46.3833;27.8833
RO-107007;45.2006;25.5988
RO-117691;44.5446;24.7963
RO-041971;44.3819;26.1227
RO-041266;44.3819;26.1227
RO-040824;44.3819;26.1227
RO-080315;43.8833;25.9667
RO-200697;44.3167;23.8
RO-440144;47.7993;22.8625
RO-810407;45.2667;27.9833
RO-010024;44.4914;26.0602
RO-537158;46.544;25.9687
RO-023703;44.418;26.1691
RO-062235;44.4378;26.0174
RO-117122;44.8906;25.1398
RO-332050;45.4167;23.3667
RO-147396;44.3199;25.1908
RO-457010;46.9455;23.1297
RO-810506;45.2667;27.9833
RO-100543;44.95;26.0167
RO-087125;44.1725;26.3703
RO-061092;44.4378;26.0174
RO-727041;47.3632;26.3538
RO-517633;46.3241;23.0922
RO-110256;44.85;24.8667
RO-031783;44.418;26.1691
RO-710278;47.75;26.6667
RO-023051;44.418;26.1691
RO-907025;44.1833;27.85
RO-240546;45.1;24.3667
RO-031414;44.418;26.1691
RO-430135;47.6573;23.5681
RO-407254;46.997;23.6931
RO-030231;44.418;26.1691
RO-137065;45.15;25.45
RO-730114;46.6333;27.7333
RO-727477;47.6587;26.3391
RO-010066;44.4914;26.0602
RO-310263;46.1833;21.3167
RO-012383;44.4914;26.0602
RO-137393;44.6854;25.7327
RO-727374;47.5667;26.2
RO-410171;47.0458;21.9183
RO-217502;44.9895;22.9354
RO-917010;44.4833;26.4333
RO-527192;45.8816;26.0827
RO-050229;44.4022;26.0624
RO-450104;47.2;23.05
RO-021782;44.418;26.1691
RO-127656;45.1266;26.9232
RO-137096;44.817;25.3256
RO-530191;46.35;25.8
RO-510371;46.0667;23.5833
RO-510328;46.0667;23.5833
RO-810262;45.2667;27.9833
RO-217221;44.8;23.15
RO-020593;44.418;26.1691
RO-107537;45.3445;26.1863
RO-117828;44.8167;24.65
RO-407441;46.9487;22.6942
RO-437100;47.5331;23.681
RO-107480;45.1333;25.6333
RO-617505;47.0891;26.2725
RO-120103;45.15;26.8333
RO-700677;47.1667;27.6
RO-700478;47.1667;27.6
RO-607024;46.5433;26.3572
RO-547605;46.4833;24.4667
RO-617515;46.8167;26.55
RO-010331;44.4914;26.0602
RO-617311;46.9189;26.1802
RO-127026;45.399;26.7369
RO-720123;47.6333;26.25
RO-010596;44.4914;26.0602
RO-610054;46.9195;26.375
RO-627074;45.5833;26.8333
RO-401003;46.5667;23.7833
RO-227350;44.3453;22.7728
RO-320147;45.3008;21.8892
RO-900346;44.1807;28.6343
RO-320034;45.3008;21.8892
RO-410214;47.0458;21.9183
RO-021901;44.418;26.1691
RO-627239;45.8094;26.6623
RO-050129;44.4022;26.0624
RO-540549;46.5425;24.5575
RO-105800;45.0167;26.45
RO-015012;44.4914;26.0602
RO-551043;46.1667;24.35
RO-200635;44.3167;23.8
RO-917056;44.4423;27.073
RO-050473;44.4022;26.0624
RO-020485;44.418;26.1691
RO-200139;44.3167;23.8
RO-510377;46.0667;23.5833
RO-127485;45.2333;26.85
RO-420034;47.1332;24.5001
RO-707457;47.4569;26.734
RO-207559;44.378;23.7996
RO-457298;47.3451;23.0958
RO-127429;45.2979;26.3758
RO-537250;46.7833;25.45
RO-327216;44.7584;21.7507
RO-332009;45.4167;23.3667
RO-917285;44.3172;26.4194
RO-021244;44.418;26.1691
RO-727642;47.8327;26.273
RO-051444;44.4022;26.0624
RO-247375;45.0333;24.25
RO-023045;44.418;26.1691
RO-240290;45.1;24.3667
RO-040414;44.3819;26.1227
RO-737543;46.881;27.3784
RO-032792;44.418;26.1691
RO-237332;44.3936;24.555
RO-087187;43.8879;25.8097
RO-020104;44.418;26.1691
RO-050587;44.4022;26.0624
RO-137185;44.9167;25.7833
RO-737098;46.4393;27.6724
RO-500412;45.6486;25.6061
RO-227072;44.6547;22.631
RO-517539;45.8303;23.4896
RO-707601;47.094;27.4011
RO-707241;47.1171;26.806
RO-052442;44.4022;26.0624
RO-207170;43.8;24.05
RO-080572;43.8833;25.9667
RO-407570;47.1167;24.05
RO-062284;44.4378;26.0174
RO-247518;44.9896;24.1315
RO-240184;45.1;24.3667
RO-300507;45.7537;21.2257
RO-107543;45.3397;26.1552
RO-217473;44.7324;23.7181
RO-030601;44.418;26.1691
RO-617429;47.0141;27.1358
RO-030034;44.418;26.1691
RO-547662;46.6394;24.132
RO-107176;44.9841;26.2298
RO-020595;44.418;26.1691
RO-013408;44.4914;26.0602
RO-137240;44.9417;25.5685
RO-800577;45.45;28.05
RO-010824;44.4914;26.0602
RO-557178;45.9757;23.8892
RO-012934;44.4914;26.0602
RO-420167;47.1332;24.5001
RO-051318;44.4022;26.0624
RO-022975;44.418;26.1691
RO-551018;46.1667;24.35
RO-557236;45.7819;23.8955
RO-127304;45.4825;26.6167
RO-217070;44.9167;23.6667
RO-011157;44.4914;26.0602
RO-021401;44.418;26.1691
RO-547174;46.805;24.4806
RO-437032;47.496;23.1122
RO-900498;44.1807;28.6343
RO-240746;45.1;24.3667
RO-517593;46.3;23.45
RO-061721;44.4378;26.0174
RO-127702;45.4262;26.7453
RO-032492;44.418;26.1691
RO-300006;45.7537;21.2257
RO-200431;44.3167;23.8
RO-516101;46.1809;23.1509
RO-031918;44.418;26.1691
RO-247586;45.2792;24.3917
RO-013234;44.4914;26.0602
RO-900699;44.1807;28.6343
RO-207360;44.0333;23.1
RO-457250;47.2333;23.1333
RO-031425;44.418;26.1691
RO-225302;44.6486;23.1641
RO-012503;44.4914;26.0602
RO-061697;44.4378;26.0174
RO-130163;44.9254;25.4567
RO-051072;44.4022;26.0624
RO-800700;45.45;28.05
RO-022843;44.418;26.1691
RO-827070;44.95;28.2667
RO-900035;44.1807;28.6343
