FO-358;62.1333;-7.1333
FO-410;62.1167;-6.9
FO-180;62.05;-6.8167
FO-665;62.1667;-6.75
FO-335;62.1167;-7.0333
FO-870;61.5167;-6.8667
FO-750;62.3667;-6.5333
FO-640;62.1;-6.6667
FO-470;62.3;-7.0833
FO-436;62.25;-7.1667
FO-535;62.244;-6.8139
FO-737;62.35;-6.5667
FO-476;62.3167;-6.9333
FO-795;62.3222;-6.7389
FO-466;62.2667;-7.05
FO-826;61.5667;-6.8333
FO-178;62.0333;-6.9167
FO-437;62.2167;-7.0167
FO-725;62.2167;-6.5333
FO-177;62.0167;-6.9
FO-350;62.1564;-7.1664
FO-520;62.2167;-6.6833
FO-710;62.2265;-6.589
FO-380;62.0973;-7.3577
FO-340;62.1167;-7.0667
FO-730;62.3;-6.5167
FO-800;61.5556;-6.8111
FO-445;62.2833;-7.1333
FO-185;62.046;-6.7995
FO-460;62.2167;-7.0
FO-236;61.8;-6.7333
FO-386;62.0833;-7.35
FO-475;62.2833;-6.95
FO-700;62.2265;-6.589
FO-415;62.1;-6.95
FO-100;62.0167;-6.7667
FO-666;62.1833;-6.7667
FO-478;62.2833;-6.9
FO-465;62.2333;-7.0167
FO-910;61.4732;-6.8118
FO-727;62.25;-6.5167
FO-798;62.3667;-6.7833
FO-240;61.9;-6.8667
FO-285;61.9833;-6.95
FO-160;61.9833;-6.75
FO-230;61.8;-6.6667
FO-513;62.1833;-6.7333
FO-645;62.0667;-6.6833
FO-512;62.2007;-6.7419
FO-810;61.5556;-6.8111
FO-187;62.05;-6.7667
FO-485;62.2;-6.85
FO-330;62.1167;-7.0333
FO-420;62.15;-6.9333
FO-925;61.4389;-6.7444
FO-600;62.1167;-6.7167
FO-656;62.1;-6.7333
FO-825;61.55;-6.7667
FO-530;62.244;-6.8139
FO-440;62.2833;-7.0833
FO-360;62.05;-7.1333
FO-928;61.4333;-6.7167
FO-435;62.2;-7.0167
FO-416;62.1;-6.9
FO-950;61.4833;-6.7333
FO-660;62.15;-6.7333
FO-387;62.1167;-7.4333
FO-165;61.9833;-6.75
FO-286;61.9667;-6.9083
FO-336;62.1167;-7.0333
FO-496;62.1333;-6.8333
FO-740;62.3;-6.5
FO-726;62.25;-6.5667
FO-900;61.4732;-6.8118
FO-388;62.1;-7.6333
FO-430;62.1833;-7.0167
FO-497;62.15;-6.85
FO-400;62.2;-6.9833
FO-780;62.2833;-6.6667
FO-620;62.1167;-6.7167
FO-188;62.0341;-6.7813
FO-827;61.5333;-6.8
FO-510;62.2;-6.7333
FO-260;61.7667;-6.8
FO-511;62.1833;-6.7333
FO-477;62.2333;-6.9167
FO-110;62.0167;-6.7667
FO-438;62.2333;-7.0333
FO-515;62.2;-6.7333
FO-176;61.9833;-6.8333
FO-627;62.1333;-6.6833
FO-186;62.05;-6.8333
FO-970;61.4;-6.7
FO-860;61.6333;-6.9167
FO-735;62.2833;-6.5167
FO-797;62.3333;-6.75
FO-280;61.95;-6.8667
FO-850;61.6;-6.95
FO-495;62.1;-6.7833
FO-796;62.2667;-6.6833
FO-610;62.1167;-6.7167
FO-767;62.3333;-6.25
FO-175;61.95;-6.7833
FO-926;61.4333;-6.7667
FO-927;61.45;-6.75
FO-766;62.3167;-6.3
FO-355;62.1564;-7.1664
FO-210;61.8425;-6.8078
FO-385;62.0667;-7.2333
FO-785;62.2667;-6.6
FO-655;62.0833;-6.7167
FO-960;61.5167;-6.7333
FO-736;62.2667;-6.5
FO-690;62.2833;-6.8333
FO-405;62.2;-6.9833
FO-220;61.8333;-6.65
FO-494;62.1333;-6.75
FO-450;62.1833;-6.9667
FO-270;62.0167;-6.6667
FO-370;62.0511;-7.1939
FO-375;62.0511;-7.1939
FO-650;62.1;-6.7333
FO-215;61.8425;-6.8078
FO-235;61.7833;-6.6667
FO-625;62.1333;-6.7167
FO-490;62.1167;-6.75
FO-765;62.2833;-6.3333
FO-480;62.15;-6.7667
FO-626;62.1333;-6.7167
FO-695;62.2667;-6.8333
